1.000	9.844	7.155	-2.430	-148.116	-76.581	-43.699
2.000	11.672	5.753	-8.723	-59.477	18.772	45.737
3.000	15.126	-0.505	-8.473	-89.151	-15.404	128.646
1.000	9.840	7.150	-2.430	-148.183	-76.582	-43.656
2.000	11.694	5.739	-8.701	-59.317	18.543	45.741
3.000	15.166	-0.519	-8.425	-89.063	-15.660	128.797
1.000	9.840	7.150	-2.430	-148.183	-76.582	-43.656
2.000	11.716	5.726	-8.693	-59.219	18.364	45.724
3.000	15.192	-0.527	-8.398	-88.975	-15.817	128.849
1.000	9.840	7.150	-2.430	-148.215	-76.571	-43.657
2.000	11.729	5.713	-8.688	-59.136	18.254	45.688
3.000	15.210	-0.532	-8.389	-88.895	-15.885	128.802
1.000	9.844	7.150	-2.430	-148.167	-76.590	-43.655
2.000	11.734	5.704	-8.693	-59.111	18.217	45.599
3.000	15.228	-0.527	-8.385	-88.807	-15.891	128.811
1.000	9.844	7.150	-2.430	-148.209	-76.588	-43.634
2.000	11.738	5.704	-8.693	-59.039	18.187	45.614
3.000	15.241	-0.519	-8.389	-88.742	-15.891	128.796
1.000	9.844	7.150	-2.435	-148.244	-76.601	-43.611
2.000	11.738	5.704	-8.693	-58.998	18.204	45.651
3.000	15.245	-0.523	-8.389	-88.742	-15.877	128.843
1.000	9.840	7.150	-2.430	-148.209	-76.588	-43.634
2.000	11.743	5.704	-8.693	-59.002	18.202	45.682
3.000	15.241	-0.523	-8.389	-88.764	-15.862	128.854
1.000	9.844	7.150	-2.435	-148.244	-76.601	-43.611
2.000	11.747	5.704	-8.697	-58.995	18.225	45.687
3.000	15.245	-0.523	-8.394	-88.757	-15.840	128.844
1.000	9.840	7.150	-2.430	-148.209	-76.588	-43.634
2.000	11.743	5.709	-8.693	-58.981	18.261	45.734
3.000	15.245	-0.519	-8.394	-88.779	-15.811	128.855
1.000	9.844	7.150	-2.430	-148.203	-76.604	-43.632
2.000	11.743	5.709	-8.697	-59.026	18.284	45.719
3.000	15.236	-0.519	-8.398	-88.765	-15.752	128.888
1.000	9.844	7.150	-2.430	-148.193	-76.593	-43.655
2.000	11.734	5.709	-8.706	-59.038	18.331	45.745
3.000	15.236	-0.519	-8.407	-88.779	-15.718	128.843
1.000	9.844	7.150	-2.430	-148.203	-76.604	-43.632
2.000	11.734	5.713	-8.715	-59.050	18.380	45.787
3.000	15.223	-0.514	-8.429	-88.809	-15.652	128.849
1.000	9.840	7.150	-2.435	-148.187	-76.610	-43.653
2.000	11.729	5.713	-8.723	-59.069	18.417	45.813
3.000	15.219	-0.523	-8.447	-88.852	-15.637	128.810
1.000	9.840	7.150	-2.435	-148.187	-76.610	-43.653
2.000	11.725	5.713	-8.737	-59.102	18.431	45.803
3.000	15.210	-0.523	-8.460	-88.882	-15.601	128.825
1.000	9.844	7.150	-2.435	-148.187	-76.610	-43.653
2.000	11.721	5.709	-8.759	-59.168	18.439	45.834
3.000	15.201	-0.527	-8.477	-88.933	-15.571	128.842
1.000	9.844	7.150	-2.435	-148.187	-76.610	-43.653
2.000	11.721	5.709	-8.776	-59.227	18.432	45.970
