3.000	11.910	-2.808	-11.083	-104.625	-43.232	123.725
1.000	8.908	6.421	-2.808	-121.680	-83.070	20.073
2.000	10.723	4.171	-10.956	-82.163	-5.429	129.796
3.000	11.918	-2.799	-11.119	-104.130	-43.854	122.945
1.000	8.908	6.421	-2.808	-121.778	-83.063	20.162
2.000	10.648	4.175	-10.969	-82.184	-5.879	131.975
3.000	11.918	-2.799	-11.158	-103.497	-44.659	121.947
1.000	8.908	6.421	-2.808	-121.600	-83.068	20.053
2.000	10.600	4.201	-10.943	-82.323	-6.153	134.731
3.000	11.927	-2.795	-11.189	-103.024	-45.406	121.111
1.000	8.908	6.421	-2.808	-121.778	-83.063	20.162
2.000	10.547	4.201	-10.925	-82.503	-6.525	137.126
3.000	11.927	-2.795	-11.220	-102.677	-45.945	120.493
1.000	8.908	6.421	-2.808	-121.630	-83.074	19.998
2.000	10.490	4.201	-10.938	-82.658	-6.970	139.175
3.000	11.953	-2.786	-11.224	-102.549	-46.370	120.223
1.000	8.908	6.421	-2.808	-121.630	-83.074	19.998
2.000	10.442	4.219	-10.943	-82.767	-7.259	141.310
3.000	11.958	-2.799	-11.250	-102.342	-46.913	119.736
1.000	8.908	6.421	-2.808	-121.630	-83.074	19.998
2.000	10.389	4.219	-10.947	-82.927	-7.519	143.412
3.000	11.945	-2.813	-11.281	-102.036	-47.455	119.069
1.000	8.908	6.421	-2.808	-121.581	-83.078	19.908
2.000	10.336	4.228	-10.952	-83.130	-7.697	145.764
3.000	11.940	-2.821	-11.307	-101.858	-47.883	118.539
1.000	8.908	6.421	-2.808	-121.619	-83.058	19.958
2.000	10.270	4.223	-10.965	-83.338	-8.042	148.129
3.000	11.949	-2.826	-11.334	-101.677	-48.297	118.098
1.000	8.908	6.421	-2.808	-121.630	-83.074	19.998
2.000	10.204	4.241	-10.982	-83.447	-8.325	150.468
3.000	11.945	-2.826	-11.360	-101.310	-48.767	117.448
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.998
2.000	10.147	4.254	-10.987	-83.584	-8.636	153.068
3.000	11.949	-2.830	-11.395	-100.909	-49.399	116.714
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.998
2.000	10.090	4.250	-11.022	-83.827	-8.983	155.431
3.000	11.953	-2.848	-11.431	-100.511	-50.075	115.853
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.943
2.000	10.007	4.254	-11.048	-83.827	-9.380	158.276
3.000	11.953	-2.857	-11.466	-99.851	-50.886	114.719
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.943
2.000	9.941	4.263	-11.105	-84.007	-9.740	160.663
3.000	11.958	-2.861	-11.510	-99.359	-51.403	113.972
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.998
2.000	9.831	4.263	-11.149	-84.129	-10.061	163.304
3.000	11.980	-2.874	-11.549	-99.037	-51.893	113.339
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.998
2.000	9.774	4.258	-11.167	-84.260	-10.289	166.012
3.000	11.989	-2.892	-11.567	-98.717	-52.431	112.626
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.928
2.000	9.664	4.250	-11.228	-84.362	-10.601	168.486
